id,e_number,name,common_name,slug,category,origin,risk_score,longevity_impact,adi_value,adi_source,children_note,health_effects,common_products,avoidance_tips,natural_alternatives,short_description,long_description,meta_title,meta_description,scientific_studies,livsmedelsverket_data,created_at,updated_at,is_published
90c17071-521a-4990-bd47-c7992a092ec3,E459,Betacyklodextrin,Cirkulär stärkelsemolekyl,e459-betacyklodextrin,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Inkapslingsteknologi""],""negative"":[],""positive"":[""Från stärkelse"",""Aromskydd""]}","{""note"":""Arominkapsling"",""categories"":[""Aromade produkter"",""Funktionella livsmedel""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Betacyklodextrin är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Betacyklodextrin (E459) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E459 Betacyklodextrin - lågrisk Emulgerings-, stabiliserings","E459 (Betacyklodextrin) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter, användningsområden och säkerhets",,,2025-09-15 16:34:43.573608+00,2025-09-17 09:08:52.624933+00,true
91472767-7d24-4a35-9226-dfe2fe252101,E460,Cellulosa,Cellulose,e460-cellulosa,Förtjockningsmedel,Naturligt eller syntetiskt förtjockningsmedel,2,Neutral,,,,"{""benefits"":[""Naturlig fiber"",""Mättnadskänsla""],""documented"":[""Förbättrar matsmältning""],""risk_groups"":[]}","[{""category"":""Fiberprodukter"",""products"":[""Tabletter"",""Pulver""],""average_amount"":""500-2000mg per portion""}]","[""Generellt säkra"",""Drick mycket vatten"",""Börja med små mängder""]","[""Agar-agar"",""Guarkärnmjöl"",""Pektin"",""Majsstärkelse""]",Cellulosa är ett livsmedelstillsats som klassificeras som förtjockningsmedel.,Cellulosa (E460) är ett förtjockningsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E460 Cellulosa - lågrisk Förtjockningsmedel | E-ämnen Guide,"E460 (Cellulosa) - Information om detta förtjockningsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:11:10.450339+00,2025-09-17 09:09:06.728134+00,true
93e2b710-57aa-419c-aab2-76afe3e9b558,E551,Kiseldioxid,"Kisel, silika",e551-kiseldioxid,Klumpförebyggande medel,Oklart ursprung,3,Neutral,,EFSA,"Undvik nanopartiklar, begränsa intag för barn","{""suspected"":[""Absorption av nanopartiklar"",""Inflammatoriska effekter""],""documented"":[""Lungproblem vid inandning"",""Mag-tarmbesvär vid höga doser""],""risk_groups"":[""Barn"",""Personer med lungproblem"",""Äldre""]}","[{""category"":""Kryddor och såser"",""products"":[""Pulverform kryddor"",""Soppulver"",""Såsmixer""],""average_amount"":""10-20 g/kg""},{""category"":""Kosttillskott"",""products"":[""Pulvertillskott"",""Tabletter""],""average_amount"":""5-10 g/kg""}]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Kiseldioxid är ett livsmedelstillsats som klassificeras som klumpförebyggande medel.,Kiseldioxid (E551) är ett klumpförebyggande medel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E551 Kiseldioxid - lågrisk Klumpförebyggande medel | E-ämnen,"E551 (Kiseldioxid) - Information om detta klumpförebyggande medel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:43:07.097826+00,2025-09-17 09:09:04.735618+00,true
94dc8723-3328-4d00-9510-d5947dc55ef3,E150a,Sockerkulör (ammoniakprocess),Karamell färg,e150a-sockerkulor,Färgämne,Oklart ursprung,3,Neutral,,EFSA,Säkert - naturlig karamellfärg utan kemiska tillsatser.,"{""benefits"":[""Naturlig brun färg"",""Hitzestabil"",""pH-stabil""],""suspected"":[],""documented"":[],""risk_groups"":[]}","[{""category"":""Läsk"",""products"":[""Coca-Cola"",""Pepsi"",""Root beer""],""average_amount"":""100-1500mg/l""},{""category"":""Godis"",""products"":[""Karameller"",""Choklad"",""Toffee""],""average_amount"":""500-3000mg/kg""},{""category"":""Såser"",""products"":[""Soja"",""Worcestershire"",""Grill-såser""],""average_amount"":""1000-5000mg/kg""}]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Sockerkulör (ammoniakprocess) är ett livsmedelstillsats som klassificeras som färgämne.,Sockerkulör (ammoniakprocess) (E150a) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E150a Sockerkulör (ammoniakprocess) - lågrisk Färgämne | E-ä,"E150a (Sockerkulör (ammoniakprocess)) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:18:54.26646+00,2025-09-17 09:09:01.413556+00,true
958b8c07-0dea-4e12-b257-b50fff4f99c5,E249,Kaliumnitrit,Potassium Nitrite,e249-kaliumnitrit,Konserveringsmedel,Syntetiskt konserveringsmedel,4,Neutral,0.07,WHO/EFSA,,,,"[""Begränsa intaget"",""Välj färska produkter när möjligt"",""Läs etiketter noga""]","[""Salt"",""Socker"",""Naturlig fermentering"",""Frysning""]",Konserveringsmedel som förhindrar bakterietillväxt och förlänger hållbarheten.,"Kaliumnitrit (E249) är ett konserveringsmedel som används för att förhindra tillväxt av skadliga bakterier, jäst och mögel i livsmedel. Medan det hjälper till att bibehålla livsmedelssäkerheten, kan vissa konserveringsmedel orsaka allergiska reaktioner eller störa den naturliga tarmfloran vid höga intag.",E249 Kaliumnitrit - lågrisk Konserveringsmedel | E-ämnen Gui,"E249 (Kaliumnitrit) - Information om detta konserveringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:05:11.187135+00,2025-09-17 09:08:55.04555+00,true
96046132-bf3c-47f3-bac9-17b7679c72bb,E423,Gummi arabicum modifierat med oktenylbärnstenssyra,OSA-modifierat gummi arabicum,e423-modifierat-gummi-arabicum,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Teknisk förbättring""],""negative"":[""Kemisk modifiering""],""positive"":[""Förbättrade egenskaper""]}","{""note"":""Förbättrat emulgeringsmedel"",""categories"":[""Drycker"",""Emulsioner""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Gummi arabicum modifierat med oktenylbärnstenssyra är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Gummi arabicum modifierat med oktenylbärnstenssyra (E423) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.",E423 Gummi arabicum modifierat med oktenylbärnstenssyra - lå,"E423 (Gummi arabicum modifierat med oktenylbärnstenssyra) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter",,,2025-09-15 16:30:24.54971+00,2025-09-17 09:08:57.193307+00,true
963765be-8979-4f76-b5c6-b1db8977d506,E640,Glycin,Enklaste aminosyran,e640-glycin,Övriga tillsatser,Oklart ursprung,3,Neutral,,Quantum satis,Mycket säkert för barn,"{""neutral"":[""Mild smakpåverkan""],""negative"":[],""positive"":[""Naturlig aminosyra"",""Mild sötma"",""Proteinbyggsten""]}","{""note"":""Naturlig aminosyra"",""categories"":[""Kosttillskott"",""Funktionella livsmedel""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Glycin är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Glycin (E640) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E640 Glycin - lågrisk Övriga tillsatser | E-ämnen Guide,"E640 (Glycin) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:28:46.013759+00,2025-09-17 09:09:08.320612+00,true
9660a1fe-6294-4d10-8835-5137237bf92e,E160e,Beta-apo-8'-karotenal,Apocarotenal,e160e-apokarotenal,Färgämne,Oklart ursprung,3,Neutral,5.0,WHO/EFSA,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Beta-apo-8'-karotenal är ett livsmedelstillsats som klassificeras som färgämne.,Beta-apo-8'-karotenal (E160e) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E160e Beta-apo-8'-karotenal - lågrisk Färgämne | E-ämnen Gui,"E160e (Beta-apo-8'-karotenal) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:09:49.154712+00,2025-09-17 09:09:02.451594+00,true
972f2fd6-86af-4598-a1ca-f7ba3e239469,E470a,"Natrium-, kalium- och kalciumsalter av fettsyror",Fettsyresalter,e470a-fettsyresalter,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,,Quantum satis,Mycket säkert för barn,"{""neutral"":[""Vanliga salter""],""negative"":[],""positive"":[""Från naturliga fettsyror"",""Mineralförstärkning""]}","{""note"":""Naturliga emulgeringsmedel"",""categories"":[""Bakverk"",""Margarin""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Natrium-, kalium- och kalciumsalter av fettsyror är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Natrium-, kalium- och kalciumsalter av fettsyror (E470a) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E470a Natrium-, kalium- och kalciumsalter av fettsyror - låg","E470a (Natrium-, kalium- och kalciumsalter av fettsyror) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter,",,,2025-09-15 16:34:43.573608+00,2025-09-17 09:09:09.339444+00,true
9748b1ef-1281-46a0-9fe4-3dbeeaeb639b,E201,Natriumsorbat,Sodium Sorbate,e201-natriumsorbat,Konserveringsmedel,Syntetiskt konserveringsmedel,4,Neutral,25.0,WHO/EFSA,,,,"[""Begränsa intaget"",""Välj färska produkter när möjligt"",""Läs etiketter noga""]","[""Salt"",""Socker"",""Naturlig fermentering"",""Frysning""]",Konserveringsmedel som förhindrar bakterietillväxt och förlänger hållbarheten.,"Natriumsorbat (E201) är ett konserveringsmedel som används för att förhindra tillväxt av skadliga bakterier, jäst och mögel i livsmedel. Medan det hjälper till att bibehålla livsmedelssäkerheten, kan vissa konserveringsmedel orsaka allergiska reaktioner eller störa den naturliga tarmfloran vid höga intag.",E201 Natriumsorbat - lågrisk Konserveringsmedel | E-ämnen Gu,"E201 (Natriumsorbat) - Information om detta konserveringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:05:11.187135+00,2025-09-17 09:09:03.102396+00,true
99e84a02-2b7c-4d59-96be-b09a6364742d,E301,Natriumaskorbat,Sodium Ascorbate,e301-natriumaskorbat,Antioxidant,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Natriumaskorbat är ett livsmedelstillsats som klassificeras som antioxidant.,Natriumaskorbat (E301) är ett antioxidant som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E301 Natriumaskorbat - lågrisk Antioxidant | E-ämnen Guide,"E301 (Natriumaskorbat) - Information om detta antioxidant. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:05:11.187135+00,2025-09-17 09:08:49.057276+00,true
9b1ee882-c018-4a57-8b86-8a0cad795467,E967,Xylitol,Birch sugar,e967-xylitol,Sötningsmedel,Syntetiskt sötningsmedel,3,Neutral,,EFSA,Säkert för barn och bra för tänderna. Kan orsaka magbesvär vid höga doser.,"{""benefits"":[""Förebygger karies"",""Naturligt sötningsmedel"",""Lågt GI"",""Tandvänligt""],""suspected"":[],""documented"":[""Magbesvär vid höga doser (>30g/dag)"",""Laxerande effekt""],""risk_groups"":[""Hundar (toxiskt)"",""Personer med känslig mage vid höga doser""]}","[{""category"":""Tuggummi"",""products"":[""Tandvänligt tuggummi"",""Xylimax""],""average_amount"":""0.5-1g/st""},{""category"":""Tandkräm"",""products"":[""Fluorfri tandkräm""],""average_amount"":""Variable""},{""category"":""Godis"",""products"":[""Sockerfritt godis"",""Pastiller""],""average_amount"":""1-5g/portion""}]","[""Begränsa intaget"",""Undvik vid känslig mage"",""Välj naturliga sötningsmedel""]","[""Stevia"",""Honung"",""Agavesirap"",""Frukt för sötma""]",Xylitol är ett livsmedelstillsats som klassificeras som sötningsmedel.,Xylitol (E967) är ett sötningsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E967 Xylitol - lågrisk Sötningsmedel | E-ämnen Guide,"E967 (Xylitol) - Information om detta sötningsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:22:03.416325+00,2025-09-17 09:08:59.539584+00,true
9c9cdd50-f675-4883-8b38-1f50c09df66d,E475,Polyglycerolestrar av fettsyror,PGE,e475-polyglycerolestrar,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,7.5,mg/kg kroppsvikt/dag - EFSA,Säkert för barn inom gränser,"{""neutral"":[""Avancerad teknologi""],""negative"":[""Komplex syntes""],""positive"":[""Mångsidiga egenskaper""]}","{""note"":""Avancerat emulgeringsmedel"",""categories"":[""Margarin"",""Bakverk""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Polyglycerolestrar av fettsyror är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Polyglycerolestrar av fettsyror (E475) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E475 Polyglycerolestrar av fettsyror - lågrisk Emulgerings-,","E475 (Polyglycerolestrar av fettsyror) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter, användningsområde",,,2025-09-15 16:34:43.573608+00,2025-09-17 09:08:55.499123+00,true
9cdc7b1e-cc5f-4480-8100-43c2461edb66,E132,Indigokarmin,Indigo Carmine,e132-indigokarmin,Färgämne,Oklart ursprung,3,Neutral,5.0,WHO/EFSA,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Indigokarmin är ett livsmedelstillsats som klassificeras som färgämne.,Indigokarmin (E132) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E132 Indigokarmin - lågrisk Färgämne | E-ämnen Guide,"E132 (Indigokarmin) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:05:11.187135+00,2025-09-17 09:09:03.033255+00,true
9f05c108-0d13-45b4-91bf-4e07c0b71c6b,E171,Titandioxid,Titanium dioxide,e171-titandioxid,Färgämne,Syntetisk nanopartikel av titandioxid,7,Negativ,,Förbjuden i EU från 2022,Förbjuden i EU-livsmedel sedan 2022. Nanopartiklar misstänks vara skadliga.,"{""benefits"":[""Vit färg"",""Opacitet""],""suspected"":[""Cancer"",""DNA-skador"",""Immunsystemsstörningar""],""documented"":[""Inflammatoriska reaktioner i djurstudier""],""risk_groups"":[""Alla - förbjuden i EU-livsmedel""]}","[{""category"":""Kosmetika"",""products"":[""Solkräm"",""Foundation"",""Tandkräm""],""average_amount"":""Variable""},{""category"":""Mediciner"",""products"":[""Tabletter"",""Kapslar""],""average_amount"":""Variable""},{""category"":""Förbjuden i"",""products"":[""EU-livsmedel sedan 2022""],""average_amount"":""0mg - förbjuden""}]","[""Läs ingrediensförteckningar noga"",""Undvik processade livsmedel med vit färg"",""Välj ekologiska alternativ när möjligt"",""Speciellt viktigt för barn att undvika""]","[""Riskött eller kalciumkarbonat för vithet"",""Naturliga färgämnen som riskrämspulver"",""Hemgjorda alternativ utan tillsatser""]",Titandioxid-nanopartiklar som används som vitt färgämne. Kan tränga in i organ.,"E171 (Titandioxid) är ett syntetiskt färgämne som består av nanopartiklar. Forskning visar att dessa små partiklar kan tränga in i celler och organ, vilket kan orsaka inflammation och andra hälsoproblem. Ämnet har förbjudits som livsmedelsadditiv i Frankrike från 2020 på grund av säkerhetsproblem. Används främst för att ge livsmedel vit färg, men naturliga alternativ finns tillgängliga.",E171 Titandioxid - högrisk Färgämne | E-ämnen Guide,"E171 (Titandioxid) är ett högrisk färgämne. Lär dig om hälsoriskerna, vad du bör undvika och naturliga alternativ. Komplett guide med forskningsbaserad informat",,,2025-09-15 14:18:54.26646+00,2025-09-17 09:09:10.354358+00,true
9f072f7b-c7e1-41e6-800d-28bb882b744c,E218,p-Hydroxibensoesyrametylester,Methylparaben,e218-p-hydroxibensoesyrametylester,Konserveringsmedel,Syntetiskt konserveringsmedel,4,Neutral,0.3,EFSA,Misstänks störa hormonsystemet. Begränsa för barn och gravida.,"{""benefits"":[""Effektivt konserveringsmedel"",""Brett spektrum""],""suspected"":[""Hormonstörningar"",""Östrogen-liknande effekter"",""Fertilitetseffekter""],""documented"":[""Allergiska reaktioner"",""Hudirritationer""],""risk_groups"":[""Gravida"",""Hormonkänsliga"",""Barn"",""Personer med hormonstörningar""]}","[{""category"":""Kosmetika"",""products"":[""Ansiktskrämer"",""Smink"",""Duschmjöl""],""average_amount"":""0.1-0.8%""},{""category"":""Mediciner"",""products"":[""Flytande mediciner"",""Sirap""],""average_amount"":""0.1-0.2%""},{""category"":""Livsmedel"",""products"":[""Vissa konserver"",""Såser""],""average_amount"":""100-1000mg/kg""}]","[""Begränsa intaget"",""Välj färska produkter när möjligt"",""Läs etiketter noga""]","[""Salt"",""Socker"",""Naturlig fermentering"",""Frysning""]",Konserveringsmedel som förhindrar bakterietillväxt och förlänger hållbarheten.,"p-Hydroxibensoesyrametylester (E218) är ett konserveringsmedel som används för att förhindra tillväxt av skadliga bakterier, jäst och mögel i livsmedel. Medan det hjälper till att bibehålla livsmedelssäkerheten, kan vissa konserveringsmedel orsaka allergiska reaktioner eller störa den naturliga tarmfloran vid höga intag.",E218 p-Hydroxibensoesyrametylester - lågrisk Konserveringsme,"E218 (p-Hydroxibensoesyrametylester) - Information om detta konserveringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:33:17.406856+00,2025-09-17 09:08:59.659169+00,true
9f8127a2-0c94-45ed-a2d1-2c3b9ee15f83,E481,Natriumstearoyl-2-laktylat,Natriumstearoyllaktylat,e481-natriumstearoyl-2-laktylat,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,20.0,EFSA,Inga särskilda begränsningar för barn,"{""benefits"":[""Förbättrar brödens textur och volym"",""Förlänger hållbarhet""],""suspected"":[],""documented"":[""Generellt säker för konsumtion"",""Vältolererad av de flesta människor""],""risk_groups"":[""Personer med mjölkproteinallergi bör vara försiktiga""]}","[""Bröd och bakprodukter"",""Kakor och kex"",""Pizza- och pastadeg"",""Tortillas"",""Degprodukter""]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Natriumstearoyl-2-laktylat är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Natriumstearoyl-2-laktylat (E481) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E481 Natriumstearoyl-2-laktylat - lågrisk Emulgerings-, stab","E481 (Natriumstearoyl-2-laktylat) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter, användningsområden och",,,2025-09-15 17:43:37.938721+00,2025-09-17 09:09:00.134242+00,true
a01b892d-cf67-4b74-83b6-3fa7a8b1c7e6,E353,Metavinsyra,Polymeriserad vinsyra,e353-metavinsyra,Antioxidationsmedel,Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Kristalliseringsinhibitor""],""negative"":[],""positive"":[""Från naturlig vinsyra""]}","{""note"":""Kristallkontroll"",""categories"":[""Vin"",""Vissa drycker""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Metavinsyra är ett livsmedelstillsats som klassificeras som antioxidationsmedel.,Metavinsyra (E353) är ett antioxidationsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E353 Metavinsyra - lågrisk Antioxidationsmedel | E-ämnen Gui,"E353 (Metavinsyra) - Information om detta antioxidationsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:30:24.54971+00,2025-09-17 09:09:08.512136+00,true
a0a45bb4-8ab0-4bbd-b8ec-5052a1a700e2,E284,Borsyra,Borax,e284-borsyra,Konserveringsmedel,Syntetiskt konserveringsmedel,4,Neutral,0.16,EFSA,"Förbjudet för barn, mycket giftigt","{""suspected"":[""Hormonstörningar"",""Utvecklingsskador""],""documented"":[""Akut förgiftning"",""Reproduktionsskador"",""Hudirritationer"",""Mag-tarmbesvär""],""risk_groups"":[""Barn"",""Gravida"",""Ammande"",""Alla känsliga grupper""]}","[{""category"":""Kaviar"",""products"":[""Importerad kaviar"",""Fiskrom""],""average_amount"":""4 g/kg""}]","[""Begränsa intaget"",""Välj färska produkter när möjligt"",""Läs etiketter noga""]","[""Salt"",""Socker"",""Naturlig fermentering"",""Frysning""]",Konserveringsmedel som förhindrar bakterietillväxt och förlänger hållbarheten.,"Borsyra (E284) är ett konserveringsmedel som används för att förhindra tillväxt av skadliga bakterier, jäst och mögel i livsmedel. Medan det hjälper till att bibehålla livsmedelssäkerheten, kan vissa konserveringsmedel orsaka allergiska reaktioner eller störa den naturliga tarmfloran vid höga intag.",E284 Borsyra - lågrisk Konserveringsmedel | E-ämnen Guide,"E284 (Borsyra) - Information om detta konserveringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:43:07.097826+00,2025-09-17 09:08:51.737725+00,true
a0b754cc-8eeb-43d6-8358-753a10866d23,E251,Natriumnitrat,Sodium Nitrate,e251-natriumnitrat,Konserveringsmedel,Syntetiskt konserveringsmedel,4,Neutral,3.7,WHO/EFSA,,,,"[""Begränsa intaget"",""Välj färska produkter när möjligt"",""Läs etiketter noga""]","[""Salt"",""Socker"",""Naturlig fermentering"",""Frysning""]",Konserveringsmedel som förhindrar bakterietillväxt och förlänger hållbarheten.,"Natriumnitrat (E251) är ett konserveringsmedel som används för att förhindra tillväxt av skadliga bakterier, jäst och mögel i livsmedel. Medan det hjälper till att bibehålla livsmedelssäkerheten, kan vissa konserveringsmedel orsaka allergiska reaktioner eller störa den naturliga tarmfloran vid höga intag.",E251 Natriumnitrat - lågrisk Konserveringsmedel | E-ämnen Gu,"E251 (Natriumnitrat) - Information om detta konserveringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:07:23.423761+00,2025-09-17 09:09:05.252126+00,true
a1eae74b-c5a7-4f1e-97ef-cfc6a07274e2,E473,Sackarosestrar av fettsyror,Sockerfettsyraestrar,e473-sackarosestrar,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,30,mg/kg kroppsvikt/dag - EFSA,Säkert för barn inom gränser,"{""neutral"":[""Emulgeringsmedel""],""negative"":[],""positive"":[""Från socker och naturliga fettsyror""]}","{""note"":""Socker-fett emulgering"",""categories"":[""Bakverk"",""Glass""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Sackarosestrar av fettsyror är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Sackarosestrar av fettsyror (E473) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E473 Sackarosestrar av fettsyror - lågrisk Emulgerings-, sta","E473 (Sackarosestrar av fettsyror) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter, användningsområden oc",,,2025-09-15 16:34:43.573608+00,2025-09-17 09:09:09.733873+00,true
